index,image_link,group_id,entity_name,extracted_text
35123,https://m.media-amazon.com/images/I/51FjAbEmPuL.jpg,243137,height,7ft 210cm 5ft 150cm
35124,https://m.media-amazon.com/images/I/51FjAbEmPuL.jpg,243137,depth,7ft 210cm 5ft 150cm
35125,https://m.media-amazon.com/images/I/51FjB-FDGIL.jpg,810266,width,20 oz 10.5 cm
35126,https://m.media-amazon.com/images/I/51FjB-FDGIL.jpg,810266,depth,20 oz 10.5 cm
35127,https://m.media-amazon.com/images/I/51FjJ+nBM5L.jpg,284992,height,12 14 16
35128,https://m.media-amazon.com/images/I/51FjNbvdK6L.jpg,478357,height,16 16 5 32
35129,https://m.media-amazon.com/images/I/51FjU5it9tL.jpg,359286,item_weight,1.9 in 48.3 mm 100 Overall 3.8 in 96.5 mm 1.0 in 25.4 mm 1.3 oz 37 g 1CR 3N
35130,https://m.media-amazon.com/images/I/51FjWd8wTAL.jpg,524635,item_weight,192 FROG 4Og
35131,https://m.media-amazon.com/images/I/51Fjfawj70L.jpg,825954,item_volume,3899539 Mastice 45ml
35132,https://m.media-amazon.com/images/I/51FjkPN27QL.jpg,884560,item_weight,40 907 53g
35133,https://m.media-amazon.com/images/I/51FjmoyMvCL.jpg,599772,width,28cm 57 29cm
35134,https://m.media-amazon.com/images/I/51FjsERpQ0L.jpg,373107,height,4mm 0.15inch 9mm 6.4mm 0.25inch 0.35inch 21mm 0.82inch 11mm 0.43inch 100 pcs 5mm 0.19inch 100 pcs
35135,https://m.media-amazon.com/images/I/51Fjvo99fEL.jpg,483370,width,10cm
35136,https://m.media-amazon.com/images/I/51Fjvo99fEL.jpg,483370,depth,10cm
35137,https://m.media-amazon.com/images/I/51Fk+Au1yNL.jpg,478357,height,7cm 25cm 70cm 37cm 26cm 70cm 31cm 83cm
35138,https://m.media-amazon.com/images/I/51Fk1DnjBRL.jpg,982714,depth,10cm 15cm 000 10cm
35139,https://m.media-amazon.com/images/I/51Fk3TjodAL.jpg,611510,depth,6.6 inch 10.1 inch 15.3 inch
35140,https://m.media-amazon.com/images/I/51Fk7jvFRwL.jpg,297918,item_weight,1 bar 43g 1 Amount 230 Cal 160 18g 28 2.5g 13 85mg 14g 3g 12 10g 5g 2.000 calone
35141,https://m.media-amazon.com/images/I/51FkSqm6qcL.jpg,647208,height,5mm 9mm 0.35inch 54mm 2.13inch 90mm 3.51inch
35142,https://m.media-amazon.com/images/I/51FkdkTQhoL.jpg,860821,item_weight,037 14 Cubic 34 more 82 Cubic 19 84 Feet 12 cents 6.4 hours 49 Watts
35143,https://m.media-amazon.com/images/I/51FkdkTQhoL.jpg,860821,voltage,037 14 Cubic 34 more 82 Cubic 19 84 Feet 12 cents 6.4 hours 49 Watts
35144,https://m.media-amazon.com/images/I/51FkdkTQhoL.jpg,860821,wattage,037 14 Cubic 34 more 82 Cubic 19 84 Feet 12 cents 6.4 hours 49 Watts
35145,https://m.media-amazon.com/images/I/51FkeO9Z2GS.jpg,373285,item_volume,1acion 1can284mL 1a4 140 30 00 SABOR
35146,https://m.media-amazon.com/images/I/51FkeXYLvDL.jpg,823083,depth,8.58in21 8 cm 4.21 in 10.7cm
35147,https://m.media-amazon.com/images/I/51FkeXYLvDL.jpg,823083,height,8.58in21 8 cm 4.21 in 10.7cm
35148,https://m.media-amazon.com/images/I/51FkkIMTdmL.jpg,752266,height,8cm 3.14in 8cm 3.14in
35149,https://m.media-amazon.com/images/I/51FkkIMTdmL.jpg,752266,depth,8cm 3.14in 8cm 3.14in
35150,https://m.media-amazon.com/images/I/51FklLo+N+L.jpg,640408,width,7M 29cm 11.41in 9et 3PM 7PM 11cm 4.33in
35151,https://m.media-amazon.com/images/I/51FklLo+N+L.jpg,640408,depth,7M 29cm 11.41in 9et 3PM 7PM 11cm 4.33in
35152,https://m.media-amazon.com/images/I/51FknYZROrL.jpg,836625,width,377mm 455.5cm 299cm
35153,https://m.media-amazon.com/images/I/51FkpMgDmxL.jpg,488883,width,50cm 45cm 60cm
35154,https://m.media-amazon.com/images/I/51FkpMgDmxL.jpg,488883,height,50cm 45cm 60cm
35155,https://m.media-amazon.com/images/I/51FkqBa5H1L.jpg,724384,width,110mm 70mm 45 1.5cm
35156,https://m.media-amazon.com/images/I/51FkqBa5H1L.jpg,724384,depth,110mm 70mm 45 1.5cm
35157,https://m.media-amazon.com/images/I/51FkqBa5H1L.jpg,724384,height,110mm 70mm 45 1.5cm
35158,https://m.media-amazon.com/images/I/51Fl26uH5aL.jpg,120219,height,37cm 14.5inch 18.5cm 7.3inch 25cm 9.8inch
35159,https://m.media-amazon.com/images/I/51FlQcVqCuL.jpg,708102,depth,2cm 0.79inch 13 15cm 5.9 inch 2cm 0.79 inch
35160,https://m.media-amazon.com/images/I/51FlRnn9vKL.jpg,347404,width,2.9 in 7.5 cm 4.4in 11.3 cm 2.5 in 6.5 cm
35161,https://m.media-amazon.com/images/I/51FlSsTYcrL.jpg,752266,height,18.5cm 38cm 15.5cm
35162,https://m.media-amazon.com/images/I/51FlVQxqdbL.jpg,658034,item_weight,28.15 85 85 28.11 85 85 27.88 85 85 09.87 90 90 02.49 59 31 90 00.03 03.47 00.00 2.50 04 2020 Tested 02 2019Sel 11 2019 In 05 2020 Seeding 1000 sq 38835 10840 6 68 19 0344 POBox229 5lb 2.27 kg 97348 AMS68
35163,https://m.media-amazon.com/images/I/51FljoEJVhL.jpg,991868,width,4 Pack 30cm11 8inch 120cm 47.2inch 30cm11 8inch
35164,https://m.media-amazon.com/images/I/51FljoEJVhL.jpg,991868,depth,4 Pack 30cm11 8inch 120cm 47.2inch 30cm11 8inch
35165,https://m.media-amazon.com/images/I/51FluoE06VL.jpg,355666,item_weight,5x 8x 3tmes
35166,https://m.media-amazon.com/images/I/51Flxpti1VL.jpg,478357,width,89cm 53cm 35in 20.9in 45 69cm 17.7 27.2in 30 table 30kg 66lbs
35167,https://m.media-amazon.com/images/I/51Fm53k3dQL.jpg,219211,item_weight,1 SWITCHING 750PBAREV00F 50 60Hz 100 127V 11.0A 200 240V 5.5A 750WMAX 750W 12V 62.0A 5Vsb 3.0A 30692 006 S 30692D0919020436 131881 WARNING
35168,https://m.media-amazon.com/images/I/51Fm53k3dQL.jpg,219211,wattage,1 SWITCHING 750PBAREV00F 50 60Hz 100 127V 11.0A 200 240V 5.5A 750WMAX 750W 12V 62.0A 5Vsb 3.0A 30692 006 S 30692D0919020436 131881 WARNING
35169,https://m.media-amazon.com/images/I/51Fm5HNUUHL.jpg,823083,depth,19cm 7.48in 25cm 9.84in
35170,https://m.media-amazon.com/images/I/51Fm5HNUUHL.jpg,823083,height,19cm 7.48in 25cm 9.84in
35171,https://m.media-amazon.com/images/I/51FmJrfCkUL.jpg,745326,height,13cm 9cm
35172,https://m.media-amazon.com/images/I/51FmJrfCkUL.jpg,745326,width,13cm 9cm
35173,https://m.media-amazon.com/images/I/51FmNNNTu0L.jpg,488883,width,171 171 2 771
35174,https://m.media-amazon.com/images/I/51FmlH+QWHL.jpg,579652,width,38CM 38CM 30CM
35175,https://m.media-amazon.com/images/I/51FmtEV3G1L.jpg,704724,maximum_weight_recommendation,330LBS
35176,https://m.media-amazon.com/images/I/51Fn8sQ-VbL.jpg,150913,maximum_weight_recommendation,45 Ibs 19.7IN
35177,https://m.media-amazon.com/images/I/51FnB+PytxL.jpg,145486,height,3.2cm 9.3cm 3.8cm
35178,https://m.media-amazon.com/images/I/51FnCEcMMZL.jpg,844474,width,45CM 31CM 14CM
35179,https://m.media-amazon.com/images/I/51FnCEcMMZL.jpg,844474,depth,45CM 31CM 14CM
35180,https://m.media-amazon.com/images/I/51FnGU5BFEL.jpg,933453,maximum_weight_recommendation,35 lb 32 in
35181,https://m.media-amazon.com/images/I/51FnS+4EmeL.jpg,460806,height,55mm
35182,https://m.media-amazon.com/images/I/51FnS+4EmeL.jpg,460806,depth,55mm
35183,https://m.media-amazon.com/images/I/51FnS+4EmeL.jpg,460806,width,55mm
35184,https://m.media-amazon.com/images/I/51FnS4xaJuL.jpg,658892,depth,13.8 2
35185,https://m.media-amazon.com/images/I/51FnS4xaJuL.jpg,658892,width,13.8 2
35186,https://m.media-amazon.com/images/I/51FnSqc2ywL.jpg,846116,depth,320mm 110m 360mm
35187,https://m.media-amazon.com/images/I/51FnSqc2ywL.jpg,846116,width,320mm 110m 360mm
35188,https://m.media-amazon.com/images/I/51FnUxPmxsL.jpg,149708,width,24cm 9.45in 64cm 25.20in
35189,https://m.media-amazon.com/images/I/51FnUxPmxsL.jpg,149708,depth,24cm 9.45in 64cm 25.20in
35190,https://m.media-amazon.com/images/I/51FnYcZUDfL.jpg,300630,width,36mm 3.5mm
35191,https://m.media-amazon.com/images/I/51FnYcZUDfL.jpg,300630,depth,36mm 3.5mm
35192,https://m.media-amazon.com/images/I/51FnZVpl5iL.jpg,449021,item_weight,5.5im 55gx2 12 years 10.6in 27cm
35193,https://m.media-amazon.com/images/I/51FniY9Y9gL.jpg,721542,depth,150cm 59.06in 210cm 82.68in 170cm 66.93in
35194,https://m.media-amazon.com/images/I/51Fnp1eMTTL.jpg,573063,depth,20.8cm 8.18in 15cm 5.9in
35195,https://m.media-amazon.com/images/I/51Fnp1eMTTL.jpg,573063,width,20.8cm 8.18in 15cm 5.9in
35196,https://m.media-amazon.com/images/I/51FnpyAeMwL.jpg,945489,width,14cm 10cm 8cm 6cm 4cm 3cm 2cm 2cm 100ml 10 30ml 10 15ml 10 5ml 10 10 40 piezas
35197,https://m.media-amazon.com/images/I/51Fnr7VIo1L.jpg,276611,width,139.7cm 40.64cm 53.34cm
35198,https://m.media-amazon.com/images/I/51FnvLgimNL.jpg,263982,height,1000mAh 4 V 6 1000mAh 10 6102 L 40 11 50 8 5cm 288272 PM2 5 ug 9E00 5cm 12.7cm
35199,https://m.media-amazon.com/images/I/51FoIE1tx3L.jpg,120219,maximum_weight_recommendation,10 to 20LB
35200,https://m.media-amazon.com/images/I/51FoND9ZdRL.jpg,146860,depth,3 in 4.4 in 3.7 in
35201,https://m.media-amazon.com/images/I/51FoPHfzWQS.jpg,986932,height,3.9 in 10 cm 4.7 in 12 cm
35202,https://m.media-amazon.com/images/I/51FoPHfzWQS.jpg,986932,depth,3.9 in 10 cm 4.7 in 12 cm
35203,https://m.media-amazon.com/images/I/51FoPHfzWQS.jpg,986932,width,3.9 in 10 cm 4.7 in 12 cm
35204,https://m.media-amazon.com/images/I/51FoQUkmVQL.jpg,417434,height,22mm 106mm 54mm 0.87in 4.17in 2.13in 110mm 4.33in 590mm 23.2in
35205,https://m.media-amazon.com/images/I/51FoTgb+eEL.jpg,877667,depth,122 Cm 38Cm 50Cm
35206,https://m.media-amazon.com/images/I/51FoVTrJcrL.jpg,478357,depth,15.36in 19.69in
35207,https://m.media-amazon.com/images/I/51FoVTrJcrL.jpg,478357,height,15.36in 19.69in
35208,https://m.media-amazon.com/images/I/51FoYi7c0eL.jpg,557758,item_volume,12 Pack 16oz
35209,https://m.media-amazon.com/images/I/51Foa0qXDyL.jpg,913156,width,11 7.5 7.7 5.2
35210,https://m.media-amazon.com/images/I/51Foa0qXDyL.jpg,913156,height,11 7.5 7.7 5.2
35211,https://m.media-amazon.com/images/I/51FoarAET4L.jpg,362879,width,3.4cm
35212,https://m.media-amazon.com/images/I/51FomBcbVbL.jpg,844474,height,44cm 14cm 28cm
35213,https://m.media-amazon.com/images/I/51ForiPdIQL.jpg,656960,depth,13cm 5.12in 30cm 11.81in
35214,https://m.media-amazon.com/images/I/51ForiPdIQL.jpg,656960,width,13cm 5.12in 30cm 11.81in
35215,https://m.media-amazon.com/images/I/51Fp2YqanpL.jpg,966823,depth,8.5cm 3.35inch 6.8cm 2.67inch
35216,https://m.media-amazon.com/images/I/51Fp2YqanpL.jpg,966823,width,8.5cm 3.35inch 6.8cm 2.67inch
35217,https://m.media-amazon.com/images/I/51FpAbHW6UL.jpg,494219,item_volume,1PROBLEMS 50m 1416 6724 006
35218,https://m.media-amazon.com/images/I/51FpG9DamlL.jpg,154981,depth,6inches 15cm 6inches 15cm
35219,https://m.media-amazon.com/images/I/51FpG9DamlL.jpg,154981,width,6inches 15cm 6inches 15cm
35220,https://m.media-amazon.com/images/I/51FpJwo0CiL.jpg,347404,height,7.5 6.13 6.21
35221,https://m.media-amazon.com/images/I/51FpLuHlJnL.jpg,957185,item_weight,
35222,https://m.media-amazon.com/images/I/51FpNrz2qeL.jpg,952353,voltage,4 video 12VVGAHDMI
35223,https://m.media-amazon.com/images/I/51FpRDN5p6L.jpg,792578,depth,70.8 35.3 180x90cm 110 40C
35224,https://m.media-amazon.com/images/I/51FpU73eNzL.jpg,347320,depth,9cm 3.54in 10.5cm 4.13in
35225,https://m.media-amazon.com/images/I/51FpU73eNzL.jpg,347320,width,9cm 3.54in 10.5cm 4.13in
35226,https://m.media-amazon.com/images/I/51FpU73eNzL.jpg,347320,height,9cm 3.54in 10.5cm 4.13in
35227,https://m.media-amazon.com/images/I/51Fq-2L7G0L.jpg,849273,width,35.4in 90.0 cm 16.5in 42.0cm
35228,https://m.media-amazon.com/images/I/51Fq-2L7G0L.jpg,849273,depth,35.4in 90.0 cm 16.5in 42.0cm
35229,https://m.media-amazon.com/images/I/51Fq05ReQKL.jpg,730429,depth,1.75in 4.7cm 11 10 11 2 3.74in 9.5cm 10 2 9 3 8 4 7 5 6 3 74in 9.5cm
35230,https://m.media-amazon.com/images/I/51Fq05ReQKL.jpg,730429,width,1.75in 4.7cm 11 10 11 2 3.74in 9.5cm 10 2 9 3 8 4 7 5 6 3 74in 9.5cm
35231,https://m.media-amazon.com/images/I/51Fq6u89uZL.jpg,442321,height,73.66cm 119.38cm 60.96cm
35232,https://m.media-amazon.com/images/I/51Fq7qOv2AL.jpg,866516,height,23cm
35233,https://m.media-amazon.com/images/I/51Fq7qOv2AL.jpg,866516,depth,23cm
35234,https://m.media-amazon.com/images/I/51Fq7qOv2AL.jpg,866516,width,23cm
35235,https://m.media-amazon.com/images/I/51FqIe8gqXL.jpg,478357,width,39.5cm 15.6in 42cm 16.5in 32cm 12.6in
35236,https://m.media-amazon.com/images/I/51FqIr0zObL.jpg,751532,maximum_weight_recommendation,31 5mattress 100 400lb
35237,https://m.media-amazon.com/images/I/51FqRpztF8L.jpg,507467,height,23mm 24mm 29.5mm 9.6mm 2Picatinny
35238,https://m.media-amazon.com/images/I/51FqRpztF8L.jpg,507467,width,23mm 24mm 29.5mm 9.6mm 2Picatinny
35239,https://m.media-amazon.com/images/I/51FqbM9TXWL.jpg,347404,width,290 mm 11.42 290 mm 11.42 41 mm 1.61
35240,https://m.media-amazon.com/images/I/51FqjXASQHL.jpg,866516,height,5.11 Inch 2.76Inch 5.11 Inch 5.11 Inch 3.54Inch 2.36 Inch
35241,https://m.media-amazon.com/images/I/51FqjXASQHL.jpg,866516,depth,5.11 Inch 2.76Inch 5.11 Inch 5.11 Inch 3.54Inch 2.36 Inch
35242,https://m.media-amazon.com/images/I/51FqkOSRuPL.jpg,810266,height,6.5cm 2.6inch 10cm 3.9inch 6cm 2.4inch 300ML
35243,https://m.media-amazon.com/images/I/51FqsN9royL.jpg,442321,width,31.5 inch 80cm 15.7 cm 15 cm 37.5 cm 31.5 inch 80cm
35244,https://m.media-amazon.com/images/I/51FqzOuDLoL.jpg,653767,depth,20inch 12inch
35245,https://m.media-amazon.com/images/I/51Fr8J7XntL.jpg,347404,height,12.5CM 10cM 11.1CM 7CM 5lnch
35246,https://m.media-amazon.com/images/I/51Fr8J7XntL.jpg,347404,width,12.5CM 10cM 11.1CM 7CM 5lnch
35247,https://m.media-amazon.com/images/I/51FrBNQvYPL.jpg,373285,item_volume,11.2 oz330
35248,https://m.media-amazon.com/images/I/51FrCqjusWL.jpg,442321,height,152 4cm 120cm 73cm 75 3cm 27cm 62cm 33cm 57cm 30cm 28cm 395cm
35249,https://m.media-amazon.com/images/I/51FrDRW9KcL.jpg,311997,width,16cm 44cm 178cm 34cm 30cm 40cm
35250,https://m.media-amazon.com/images/I/51FrLc4Ly0L.jpg,952470,height,39.52cm 53.49cm 14.94cm
35251,https://m.media-amazon.com/images/I/51FrUjDPsTL.jpg,569206,depth,28.5cm 68.8 kg 28.5cm
35252,https://m.media-amazon.com/images/I/51FrUjDPsTL.jpg,569206,width,28.5cm 68.8 kg 28.5cm
35253,https://m.media-amazon.com/images/I/51FreNEG1BL.jpg,416664,width,226mm 45mm 170.5mm
35254,https://m.media-amazon.com/images/I/51FrmIqYsqS.jpg,860821,width,3.77in 8.05in 0.86in 3.26in 1.01in
35255,https://m.media-amazon.com/images/I/51Fry5pJWPL.jpg,149159,width,21.2cm 30.0cm 8.5cm 19.0cm
35256,https://m.media-amazon.com/images/I/51Fry5pJWPL.jpg,149159,height,21.2cm 30.0cm 8.5cm 19.0cm
35257,https://m.media-amazon.com/images/I/51FryliWACL.jpg,574059,height,40.5CM 36.5CM
35258,https://m.media-amazon.com/images/I/51Fs-kHv0uL.jpg,131797,width,26mm 1.02in 11.6mm 0.45in 39.64mm 1.56in 6.7mm 0.26in 55mm 2.17in 85.7mm 3.37in 4GRF 3 NO 5.5x2 1mm
35259,https://m.media-amazon.com/images/I/51Fs3FqZ-aL.jpg,957050,voltage,16 10 aspect 16 10 aspect 14.0 16 9panel
